Date,Expiry,Strike,Type,Symbol,Open,High,Low,Close,Volume,OI,Change in OI,Underlying Value
26-Feb-2026,30-Mar-2026,780.0,PE,LICI,1.6,1.95,1.5,1.65,21000,30100,9800,870.85
26-Feb-2026,30-Mar-2026,785.0,PE,LICI,0,0,0,2.6,0,1400,0,870.85
26-Feb-2026,30-Mar-2026,700.0,PE,LICI,0,0,0,0.7,0,2100,0,870.85
26-Feb-2026,30-Mar-2026,825.0,PE,LICI,6.5,7.2,6.1,6.15,8400,70000,700,870.85
26-Feb-2026,30-Mar-2026,775.0,PE,LICI,2,2,1.5,1.65,4200,3500,2100,870.85
26-Feb-2026,30-Mar-2026,750.0,PE,LICI,0,0,0,10.7,0,0,0,870.85
26-Feb-2026,30-Mar-2026,790.0,PE,LICI,1.95,2.55,1.95,2.55,16100,45500,8400,870.85
26-Feb-2026,30-Mar-2026,815.0,PE,LICI,4.1,5.35,4.1,5,16800,12600,11900,870.85
26-Feb-2026,30-Mar-2026,820.0,PE,LICI,4.7,6.3,4.5,6.3,30800,78400,13300,870.85
26-Feb-2026,30-Mar-2026,800.0,PE,LICI,2.75,3.6,2.65,3.1,113400,210000,25900,870.85
26-Feb-2026,30-Mar-2026,720.0,PE,LICI,0.5,0.5,0.5,0.5,700,2100,700,870.85
26-Feb-2026,30-Mar-2026,770.0,PE,LICI,0,0,0,1.8,0,2100,0,870.85
26-Feb-2026,30-Mar-2026,1160.0,CE,LODHA,4.5,4.5,3.5,4.2,16650,15300,5850,1011.5
26-Feb-2026,30-Mar-2026,1080.0,CE,LODHA,18.5,19.8,13,15.9,70650,65700,29250,1011.5
26-Feb-2026,30-Mar-2026,1120.0,CE,LODHA,11.25,11.75,6.7,8.3,60750,42300,12600,1011.5
26-Feb-2026,30-Mar-2026,1070.0,CE,LODHA,20.6,20.6,15.3,18.75,33300,36900,20700,1011.5
26-Feb-2026,30-Mar-2026,1140.0,CE,LODHA,8.05,8.55,4.8,5.9,74700,61650,22950,1011.5
26-Feb-2026,30-Mar-2026,1110.0,CE,LODHA,13,13,7.9,8.75,29250,62100,7200,1011.5
26-Feb-2026,30-Mar-2026,1240.0,CE,LODHA,1.3,3.25,1.3,1.85,7650,16200,-3150,1011.5
26-Feb-2026,30-Mar-2026,1090.0,CE,LODHA,17.85,17.85,11.05,13.55,14400,15750,2250,1011.5
26-Feb-2026,30-Mar-2026,1190.0,CE,LODHA,0,0,0,13.6,0,1350,0,1011.5
26-Feb-2026,30-Mar-2026,1260.0,CE,LODHA,0,0,0,5.1,0,4950,0,1011.5
26-Feb-2026,30-Mar-2026,1130.0,CE,LODHA,10.05,10.05,5.6,6.95,58950,39600,37350,1011.5
26-Feb-2026,30-Mar-2026,1170.0,CE,LODHA,0,0,0,4.7,0,1800,0,1011.5
26-Feb-2026,30-Mar-2026,1150.0,CE,LODHA,6.85,7.3,4.1,5.05,23850,29700,-900,1011.5
26-Feb-2026,30-Mar-2026,1100.0,CE,LODHA,15,15.75,9.35,11.5,260100,176400,51750,1011.5
26-Feb-2026,30-Mar-2026,1180.0,CE,LODHA,4.1,4.1,2.6,2.95,5400,11700,0,1011.5
26-Feb-2026,30-Mar-2026,1220.0,CE,LODHA,2.55,2.55,2.55,2.55,900,2700,450,1011.5
26-Feb-2026,30-Mar-2026,1200.0,CE,LODHA,3.25,3.3,2.05,2.5,37350,91350,11700,1011.5
26-Feb-2026,30-Mar-2026,1210.0,CE,LODHA,0,0,0,3.1,0,8550,0,1011.5
26-Feb-2026,30-Mar-2026,950.0,PE,LODHA,15,20.35,13.25,16.25,318150,106200,-1800,1011.5
26-Feb-2026,30-Mar-2026,780.0,PE,LODHA,0,0,0,6.5,0,8100,0,1011.5
26-Feb-2026,30-Mar-2026,850.0,PE,LODHA,4.9,6.05,3.85,4.9,675000,421650,-131850,1011.5
26-Feb-2026,30-Mar-2026,860.0,PE,LODHA,5.9,6.7,5.4,5.4,11700,9000,2700,1011.5
26-Feb-2026,30-Mar-2026,840.0,PE,LODHA,5.25,5.35,4.25,4.25,6750,6750,450,1011.5
26-Feb-2026,30-Mar-2026,830.0,PE,LODHA,3.5,4.4,3.5,3.8,19350,13050,12150,1011.5
26-Feb-2026,30-Mar-2026,930.0,PE,LODHA,11.7,15.5,11.7,12.65,22050,14850,9450,1011.5
26-Feb-2026,30-Mar-2026,910.0,PE,LODHA,0,0,0,61.65,0,0,0,1011.5
26-Feb-2026,30-Mar-2026,960.0,PE,LODHA,15.1,23,15.1,18.8,66150,39150,16650,1011.5
26-Feb-2026,30-Mar-2026,800.0,PE,LODHA,2.6,3.45,2.3,2.9,22050,18000,13500,1011.5
26-Feb-2026,30-Mar-2026,940.0,PE,LODHA,11.7,17.8,11.7,14.5,67050,61200,5400,1011.5
26-Feb-2026,30-Mar-2026,900.0,PE,LODHA,7.9,10.75,7,8.85,148950,96750,14850,1011.5
26-Feb-2026,30-Mar-2026,790.0,PE,LODHA,0,0,0,7.3,0,3150,0,1011.5
26-Feb-2026,30-Mar-2026,870.0,PE,LODHA,4.95,7.35,4.95,6,11250,13050,-1350,1011.5
26-Feb-2026,30-Mar-2026,920.0,PE,LODHA,9.1,13.6,9.1,11.05,227700,179100,110250,1011.5
26-Feb-2026,30-Mar-2026,880.0,PE,LODHA,6,8.35,6,6.9,11700,4950,4500,1011.5
26-Feb-2026,30-Mar-2026,4680.0,CE,LT,9.3,10.5,6.8,7.15,45500,39375,-2100,4286.5
26-Feb-2026,30-Mar-2026,4620.0,CE,LT,15,15.8,10.7,11.1,16800,6825,-3325,4286.5
26-Feb-2026,30-Mar-2026,4760.0,CE,LT,5.8,6.1,3.75,4.1,168875,129150,111125,4286.5
26-Feb-2026,30-Mar-2026,4800.0,CE,LT,4.45,7.65,3.05,3.2,145250,119700,16275,4286.5
26-Feb-2026,30-Mar-2026,4560.0,CE,LT,0,0,0,64.3,0,0,0,4286.5
26-Feb-2026,30-Mar-2026,4600.0,CE,LT,15.05,18.4,12.05,12.95,194600,194950,3850,4286.5
26-Feb-2026,30-Mar-2026,4540.0,CE,LT,23,27.95,19,20.25,37625,25200,2100,4286.5
26-Feb-2026,30-Mar-2026,4640.0,CE,LT,12,13.8,9.05,9.55,19600,21000,-1575,4286.5
26-Feb-2026,30-Mar-2026,4880.0,CE,LT,3.2,3.35,1.9,2.15,17850,43575,-7000,4286.5
26-Feb-2026,30-Mar-2026,4840.0,CE,LT,2.7,3.5,2.15,2.4,17675,25725,10325,4286.5
26-Feb-2026,30-Mar-2026,4660.0,CE,LT,11.35,11.85,8.05,8.5,15050,9450,2625,4286.5
26-Feb-2026,30-Mar-2026,4520.0,CE,LT,28.1,32,22.1,23.25,21875,35350,525,4286.5
26-Feb-2026,30-Mar-2026,4720.0,CE,LT,6.7,7.9,5.5,5.6,34650,32025,4900,4286.5
26-Feb-2026,30-Mar-2026,3660.0,PE,LT,0,0,0,2.85,0,350,0,4286.5
26-Feb-2026,30-Mar-2026,3700.0,PE,LT,4.05,4.05,2.75,3,7875,28525,350,4286.5
26-Feb-2026,30-Mar-2026,3840.0,PE,LT,0,0,0,92.8,0,0,0,4286.5
26-Feb-2026,30-Mar-2026,3620.0,PE,LT,0,0,0,2.45,0,525,0,4286.5
26-Feb-2026,30-Mar-2026,4000.0,PE,LT,13.8,15,11.55,14.15,153475,243075,3675,4286.5
26-Feb-2026,30-Mar-2026,3860.0,PE,LT,6.1,6.15,5.55,6.05,4725,14525,-1400,4286.5
26-Feb-2026,30-Mar-2026,3820.0,PE,LT,5.05,5.25,5.05,5.15,525,2275,-175,4286.5
26-Feb-2026,30-Mar-2026,4040.0,PE,LT,18,18.95,17.9,18.5,5775,6475,-2450,4286.5
26-Feb-2026,30-Mar-2026,4060.0,PE,LT,18,21.95,16.25,21.1,14000,16275,-1050,4286.5
26-Feb-2026,30-Mar-2026,3760.0,PE,LT,4,4,3.15,3.15,4725,15225,-175,4286.5
26-Feb-2026,30-Mar-2026,3880.0,PE,LT,0,0,0,105.9,0,0,0,4286.5
26-Feb-2026,30-Mar-2026,3600.0,PE,LT,2.5,2.5,2.25,2.25,1400,17150,175,4286.5
26-Feb-2026,30-Mar-2026,3920.0,PE,LT,0,0,0,9.3,0,525,0,4286.5
26-Feb-2026,30-Mar-2026,3680.0,PE,LT,2.5,3.1,2.5,3.1,700,700,350,4286.5
26-Feb-2026,30-Mar-2026,3940.0,PE,LT,8.5,10.25,8.5,9,2275,3325,700,4286.5
26-Feb-2026,30-Mar-2026,3520.0,PE,LT,2.1,2.1,1.65,1.8,700,7875,350,4286.5
26-Feb-2026,30-Mar-2026,3960.0,PE,LT,0,0,0,11.9,0,9625,0,4286.5
26-Feb-2026,30-Mar-2026,4020.0,PE,LT,14.95,17.05,13,16.35,4375,2625,-350,4286.5
26-Feb-2026,30-Mar-2026,3900.0,PE,LT,6.25,8.1,6.25,7.8,42700,83650,-1050,4286.5
26-Feb-2026,30-Mar-2026,3800.0,PE,LT,4.4,4.55,3.65,4.15,45150,95550,32200,4286.5
26-Feb-2026,30-Mar-2026,6050.0,CE,LTIM,0,0,0,17.9,0,1050,0,4504.0
26-Feb-2026,30-Mar-2026,6900.0,CE,LTIM,0,0,0,4.35,0,150,0,4504.0
26-Feb-2026,30-Mar-2026,5800.0,CE,LTIM,4.75,6.15,3.9,4.3,34050,28500,3000,4504.0
26-Feb-2026,30-Mar-2026,5400.0,CE,LTIM,15.3,16,10.2,11.5,8250,15750,450,4504.0
26-Feb-2026,30-Mar-2026,7000.0,CE,LTIM,0,0,0,1.5,0,600,0,4504.0
26-Feb-2026,30-Mar-2026,6450.0,CE,LTIM,0,0,0,27,0,1500,0,4504.0
26-Feb-2026,30-Mar-2026,5750.0,CE,LTIM,8,8,5,5,5250,750,0,4504.0
26-Feb-2026,30-Mar-2026,5900.0,CE,LTIM,0,0,0,6.65,0,3450,0,4504.0
26-Feb-2026,30-Mar-2026,5650.0,CE,LTIM,5.35,5.6,5.35,5.6,750,1800,300,4504.0
26-Feb-2026,30-Mar-2026,6250.0,CE,LTIM,0,0,0,2.9,0,1650,0,4504.0
26-Feb-2026,30-Mar-2026,5000.0,CE,LTIM,51.9,69.15,38.4,41.25,188550,132000,10800,4504.0
26-Feb-2026,30-Mar-2026,5700.0,CE,LTIM,5.2,5.2,5.15,5.15,450,12750,450,4504.0
26-Feb-2026,30-Mar-2026,6000.0,CE,LTIM,4.2,4.2,2.85,3.15,60150,87600,1200,4504.0
26-Feb-2026,30-Mar-2026,6350.0,CE,LTIM,0,0,0,104.6,0,1950,0,4504.0
26-Feb-2026,30-Mar-2026,5100.0,CE,LTIM,43.45,49.8,27.05,29.1,83100,50400,750,4504.0
26-Feb-2026,30-Mar-2026,4750.0,CE,LTIM,140.65,150,90,92.65,36300,12150,900,4504.0
26-Feb-2026,30-Mar-2026,4950.0,CE,LTIM,80,80.7,46.25,48.15,12750,17850,4050,4504.0
26-Feb-2026,30-Mar-2026,4900.0,CE,LTIM,76.1,95,54.5,57.25,81900,75450,10350,4504.0
26-Feb-2026,30-Mar-2026,5450.0,CE,LTIM,0,0,0,11.2,0,3450,0,4504.0
26-Feb-2026,30-Mar-2026,7200.0,CE,LTIM,0,0,0,1,0,2400,0,4504.0
26-Feb-2026,30-Mar-2026,5150.0,CE,LTIM,30.2,30.2,22.95,24.75,7350,14550,3300,4504.0
26-Feb-2026,30-Mar-2026,5250.0,CE,LTIM,26.8,26.8,18.65,18.65,750,8700,150,4504.0
26-Feb-2026,30-Mar-2026,4850.0,CE,LTIM,107,110,64.55,67.5,19350,13050,2850,4504.0
26-Feb-2026,30-Mar-2026,5500.0,CE,LTIM,12.7,12.7,7.8,8.5,42600,75750,4500,4504.0
26-Feb-2026,30-Mar-2026,5300.0,CE,LTIM,24.75,26.8,14.55,15.15,24000,66900,1350,4504.0
26-Feb-2026,30-Mar-2026,5850.0,CE,LTIM,0,0,0,13.05,0,300,0,4504.0
26-Feb-2026,30-Mar-2026,5050.0,CE,LTIM,53,56,32.85,34.3,10350,8850,150,4504.0
26-Feb-2026,30-Mar-2026,5350.0,CE,LTIM,0,0,0,16.7,0,13200,0,4504.0
26-Feb-2026,30-Mar-2026,5600.0,CE,LTIM,0,0,0,9.65,0,22050,0,4504.0
26-Feb-2026,30-Mar-2026,6300.0,CE,LTIM,0,0,0,18.1,0,2250,0,4504.0
26-Feb-2026,30-Mar-2026,6100.0,CE,LTIM,2,2.55,2,2.5,1050,8700,-450,4504.0
26-Feb-2026,30-Mar-2026,5200.0,CE,LTIM,31.85,35.7,19.15,21,51900,51600,-3900,4504.0
26-Feb-2026,30-Mar-2026,4800.0,CE,LTIM,112.5,130,75.6,79.2,204900,82050,14550,4504.0
26-Feb-2026,30-Mar-2026,4050.0,PE,LTIM,0,0,0,0.5,0,0,0,4504.0
26-Feb-2026,30-Mar-2026,4000.0,PE,LTIM,36.45,44.5,26.45,39.5,61650,44850,2850,4504.0
26-Feb-2026,30-Mar-2026,3950.0,PE,LTIM,0,0,0,0.25,0,0,0,4504.0
26-Feb-2026,30-Mar-2026,4150.0,PE,LTIM,0,0,0,0.35,0,0,0,4504.0
26-Feb-2026,30-Mar-2026,4100.0,PE,LTIM,45,59.85,36.05,53.6,29250,13650,-5100,4504.0
26-Feb-2026,30-Mar-2026,3900.0,PE,LTIM,21.5,32.9,19.75,28.95,21300,29550,5850,4504.0
26-Feb-2026,30-Mar-2026,3800.0,PE,LTIM,18.2,24.15,15.75,20.9,18600,12750,6450,4504.0
26-Feb-2026,30-Mar-2026,3600.0,PE,LTIM,13.3,13.8,8.65,11,12000,4500,-300,4504.0
26-Feb-2026,30-Mar-2026,3700.0,PE,LTIM,0,0,0,0.05,0,0,0,4504.0
26-Feb-2026,30-Mar-2026,4250.0,PE,LTIM,0,0,0,1,0,0,0,4504.0
26-Feb-2026,30-Mar-2026,4200.0,PE,LTIM,70.35,80.05,48.75,70.2,112350,92100,11550,4504.0
26-Feb-2026,30-Mar-2026,2520.0,CE,LUPIN,8.6,12.1,7.95,9.4,91800,84575,5525,2323.2
26-Feb-2026,30-Mar-2026,2500.0,CE,LUPIN,14.95,14.95,9.75,11.75,111775,71825,71825,2323.2
26-Feb-2026,30-Mar-2026,2600.0,CE,LUPIN,5,5.1,3.15,3.55,169150,106675,106675,2323.2
26-Feb-2026,30-Mar-2026,2560.0,CE,LUPIN,5.45,8.1,4.9,5.8,119000,81175,12325,2323.2
26-Feb-2026,30-Mar-2026,2480.0,CE,LUPIN,12.95,17.75,11.5,14.7,228225,77775,5100,2323.2
26-Feb-2026,30-Mar-2026,2440.0,CE,LUPIN,19.75,26.65,18,22.25,93500,45475,7650,2323.2
26-Feb-2026,30-Mar-2026,2460.0,CE,LUPIN,14.4,21.75,14.4,18.35,41225,36125,5100,2323.2
26-Feb-2026,30-Mar-2026,2120.0,PE,LUPIN,9.3,9.3,7.6,7.65,47600,27625,-19550,2323.2
26-Feb-2026,30-Mar-2026,1940.0,PE,LUPIN,0,0,0,1.3,0,1275,0,2323.2
26-Feb-2026,30-Mar-2026,2160.0,PE,LUPIN,14.65,14.65,11,11.5,70125,133025,47175,2323.2
26-Feb-2026,30-Mar-2026,1960.0,PE,LUPIN,0,0,0,3.15,0,5525,0,2323.2
26-Feb-2026,30-Mar-2026,2040.0,PE,LUPIN,4.75,6,3.4,4,10200,13175,-4675,2323.2
26-Feb-2026,30-Mar-2026,2020.0,PE,LUPIN,0,0,0,4.4,0,19550,0,2323.2
26-Feb-2026,30-Mar-2026,2100.0,PE,LUPIN,8.1,8.1,6.1,6.25,85000,55675,-1275,2323.2
26-Feb-2026,30-Mar-2026,2200.0,PE,LUPIN,22,22.3,16.1,17.05,243100,173400,-3825,2323.2
26-Feb-2026,30-Mar-2026,2060.0,PE,LUPIN,4.2,5.4,3.95,4.15,11050,20825,-3825,2323.2
26-Feb-2026,30-Mar-2026,1980.0,PE,LUPIN,0,0,0,2.7,0,5950,0,2323.2
26-Feb-2026,30-Mar-2026,2080.0,PE,LUPIN,6.75,6.75,5.3,5.5,3825,5100,425,2323.2
26-Feb-2026,30-Mar-2026,2000.0,PE,LUPIN,3.55,3.8,2.3,2.8,44200,56525,10625,2323.2
26-Feb-2026,30-Mar-2026,2180.0,PE,LUPIN,17,17.85,13.3,13.9,49300,50150,10625,2323.2
26-Feb-2026,30-Mar-2026,2140.0,PE,LUPIN,10.95,10.95,8.95,9.2,39950,48025,-7650,2323.2
26-Feb-2026,30-Mar-2026,4050.0,CE,M&M,6.4,6.4,4,4.5,6600,7400,5600,3484.6
26-Feb-2026,30-Mar-2026,4100.0,CE,M&M,3.7,3.75,3.05,3.05,4200,42200,-200,3484.6
26-Feb-2026,30-Mar-2026,3800.0,CE,M&M,16.25,17.25,13,14.7,200600,414200,23600,3484.6
26-Feb-2026,30-Mar-2026,3700.0,CE,M&M,30.2,31.4,24.6,28,397800,321800,-8600,3484.6
26-Feb-2026,30-Mar-2026,4150.0,CE,M&M,4.75,4.75,2.9,2.9,1800,26600,400,3484.6
26-Feb-2026,30-Mar-2026,3900.0,CE,M&M,9.25,9.85,7.15,8,83200,175600,14000,3484.6
26-Feb-2026,30-Mar-2026,3950.0,CE,M&M,7.25,7.35,5.6,6.25,35200,42600,21000,3484.6
26-Feb-2026,30-Mar-2026,4200.0,CE,M&M,2.85,3,2.2,2.35,17800,104400,-1400,3484.6
26-Feb-2026,30-Mar-2026,3750.0,CE,M&M,22,22.8,17.65,20.15,105600,103400,6000,3484.6
26-Feb-2026,30-Mar-2026,4000.0,CE,M&M,6.25,6.45,4.95,5.45,494200,679400,16800,3484.6
26-Feb-2026,30-Mar-2026,3850.0,CE,M&M,11.4,12.7,9.35,10.8,31200,53200,-2200,3484.6
26-Feb-2026,30-Mar-2026,3100.0,PE,M&M,8.7,9.25,7.25,7.45,61000,93400,12000,3484.6
26-Feb-2026,30-Mar-2026,3250.0,PE,M&M,21.25,25.8,20,21.75,54800,176600,5400,3484.6
26-Feb-2026,30-Mar-2026,3150.0,PE,M&M,11.3,13.05,10.55,10.7,26000,27600,7000,3484.6
26-Feb-2026,30-Mar-2026,3300.0,PE,M&M,30.15,35.15,27.15,30.05,246400,238600,28600,3484.6
26-Feb-2026,30-Mar-2026,3050.0,PE,M&M,5.15,6.7,5.15,5.7,9800,21800,4000,3484.6
26-Feb-2026,30-Mar-2026,2900.0,PE,M&M,2.45,2.45,1.35,1.4,15200,37400,5000,3484.6
26-Feb-2026,30-Mar-2026,3200.0,PE,M&M,16.95,18,14.35,15.4,109200,131200,15800,3484.6
26-Feb-2026,30-Mar-2026,3000.0,PE,M&M,4.2,5,3.05,3.25,79200,147600,39800,3484.6
26-Feb-2026,30-Mar-2026,355.0,CE,MANAPPURAM,0.7,0.7,0.35,0.45,36000,147000,-6000,293.05
26-Feb-2026,30-Mar-2026,315.0,CE,MANAPPURAM,3.25,5.55,3.15,4.05,744000,492000,309000,293.05
26-Feb-2026,30-Mar-2026,317.5,CE,MANAPPURAM,0,0,0,4.7,0,24000,0,293.05
26-Feb-2026,30-Mar-2026,320.0,CE,MANAPPURAM,3,4.55,2.25,3.15,2037000,1482000,198000,293.05
26-Feb-2026,30-Mar-2026,322.5,CE,MANAPPURAM,0,0,0,5.75,0,12000,0,293.05
26-Feb-2026,30-Mar-2026,330.0,CE,MANAPPURAM,1.65,2.55,1.45,1.8,1749000,459000,-333000,293.05
26-Feb-2026,30-Mar-2026,325.0,CE,MANAPPURAM,2.5,3,1.9,2.3,396000,261000,114000,293.05
26-Feb-2026,30-Mar-2026,310.0,CE,MANAPPURAM,5.15,7.4,4.1,5.35,2085000,2121000,174000,293.05
26-Feb-2026,30-Mar-2026,332.5,CE,MANAPPURAM,0,0,0,3.25,0,18000,0,293.05
26-Feb-2026,30-Mar-2026,350.0,CE,MANAPPURAM,0.7,1,0.55,0.65,621000,447000,-138000,293.05
26-Feb-2026,30-Mar-2026,340.0,CE,MANAPPURAM,0.95,1.6,0.9,1,570000,579000,15000,293.05
26-Feb-2026,30-Mar-2026,327.5,CE,MANAPPURAM,0,0,0,4.7,0,3000,0,293.05
26-Feb-2026,30-Mar-2026,337.5,CE,MANAPPURAM,0,0,0,7.75,0,12000,0,293.05
26-Feb-2026,30-Mar-2026,335.0,CE,MANAPPURAM,1.45,1.75,1.15,1.3,246000,327000,3000,293.05
26-Feb-2026,30-Mar-2026,345.0,CE,MANAPPURAM,0,0,0,1.05,0,21000,0,293.05
26-Feb-2026,30-Mar-2026,312.5,CE,MANAPPURAM,4.8,5.6,3.75,4.65,120000,84000,15000,293.05
26-Feb-2026,30-Mar-2026,275.0,PE,MANAPPURAM,6.45,6.5,4.25,4.35,753000,585000,18000,293.05
26-Feb-2026,30-Mar-2026,272.5,PE,MANAPPURAM,0,0,0,2.9,0,6000,0,293.05
26-Feb-2026,30-Mar-2026,240.0,PE,MANAPPURAM,0.8,0.95,0.6,0.6,54000,30000,9000,293.05
26-Feb-2026,30-Mar-2026,267.5,PE,MANAPPURAM,3,3.75,2.8,2.85,39000,21000,21000,293.05
26-Feb-2026,30-Mar-2026,265.0,PE,MANAPPURAM,3.85,3.95,2.4,2.45,462000,294000,117000,293.05
26-Feb-2026,30-Mar-2026,260.0,PE,MANAPPURAM,3,3.05,1.75,1.8,1068000,453000,78000,293.05
26-Feb-2026,30-Mar-2026,250.0,PE,MANAPPURAM,1.35,2,0.9,1,417000,93000,36000,293.05
26-Feb-2026,30-Mar-2026,277.5,PE,MANAPPURAM,7.6,7.6,4.8,5.05,141000,39000,21000,293.05
26-Feb-2026,30-Mar-2026,270.0,PE,MANAPPURAM,4.15,5.55,3.2,3.25,1041000,426000,126000,293.05
26-Feb-2026,30-Mar-2026,255.0,PE,MANAPPURAM,2.05,2.25,1.2,1.25,195000,114000,54000,293.05
26-Feb-2026,30-Mar-2026,2580.0,CE,MANKIND,8,9.1,5.1,8.6,9225,2925,2925,2279.7
26-Feb-2026,30-Mar-2026,2460.0,CE,MANKIND,18.05,18.65,17,17.7,2475,2250,2250,2279.7
26-Feb-2026,30-Mar-2026,2520.0,CE,MANKIND,0,0,0,37.15,0,0,0,2279.7
26-Feb-2026,30-Mar-2026,2540.0,CE,MANKIND,0,0,0,12.25,0,0,0,2279.7
26-Feb-2026,30-Mar-2026,2560.0,CE,MANKIND,9,11.15,6.55,6.55,7200,4950,4950,2279.7
26-Feb-2026,30-Mar-2026,2440.0,CE,MANKIND,8.75,26.75,8.75,22.95,370350,30375,29025,2279.7
26-Feb-2026,30-Mar-2026,2500.0,CE,MANKIND,10,16,10,14.4,20475,11925,11925,2279.7
26-Feb-2026,30-Mar-2026,2400.0,CE,MANKIND,13.65,35,10.35,31.25,2640600,215100,180675,2279.7
26-Feb-2026,30-Mar-2026,2420.0,CE,MANKIND,17.45,26.1,17.45,24.8,5850,2025,2025,2279.7
26-Feb-2026,30-Mar-2026,2480.0,CE,MANKIND,7.25,19.85,5.55,16.75,899550,79875,71775,2279.7
26-Feb-2026,30-Mar-2026,1840.0,PE,MANKIND,2.9,2.9,2.9,2.9,2250,2925,-1800,2279.7
26-Feb-2026,30-Mar-2026,2160.0,PE,MANKIND,65.3,66.15,31.95,33.3,96750,13725,11925,2279.7
26-Feb-2026,30-Mar-2026,1800.0,PE,MANKIND,2.1,2.5,2,2,3600,4275,0,2279.7
26-Feb-2026,30-Mar-2026,2080.0,PE,MANKIND,32.2,32.8,14.9,16.5,84375,11925,-10350,2279.7
26-Feb-2026,30-Mar-2026,2020.0,PE,MANKIND,17.75,18.7,10,10,70425,11025,-5625,2279.7
26-Feb-2026,30-Mar-2026,1980.0,PE,MANKIND,11.5,12.15,6.2,6.45,44325,8550,-4050,2279.7
26-Feb-2026,30-Mar-2026,1880.0,PE,MANKIND,2.65,2.65,2.55,2.6,450,450,450,2279.7
26-Feb-2026,30-Mar-2026,2060.0,PE,MANKIND,27,27.7,12.3,13.55,86625,30150,9675,2279.7
26-Feb-2026,30-Mar-2026,1860.0,PE,MANKIND,4.1,4.1,4.1,4.1,225,1800,0,2279.7
26-Feb-2026,30-Mar-2026,1820.0,PE,MANKIND,0,0,0,1.5,0,225,0,2279.7
26-Feb-2026,30-Mar-2026,1720.0,PE,MANKIND,0,0,0,3,0,450,0,2279.7
26-Feb-2026,30-Mar-2026,1920.0,PE,MANKIND,6.25,7.25,5,5,2250,900,900,2279.7
26-Feb-2026,30-Mar-2026,2000.0,PE,MANKIND,14,15.5,6.65,7.6,170100,39825,12150,2279.7
26-Feb-2026,30-Mar-2026,2100.0,PE,MANKIND,39.1,40.45,18,19.3,433125,94050,32625,2279.7
26-Feb-2026,30-Mar-2026,2040.0,PE,MANKIND,20,21.8,10,11.5,43425,7200,-4275,2279.7
26-Feb-2026,30-Mar-2026,1900.0,PE,MANKIND,4.75,6.4,2.55,3.15,37575,14625,-13275,2279.7
26-Feb-2026,30-Mar-2026,1940.0,PE,MANKIND,7.75,8.4,3,3.55,32400,12375,-450,2279.7
26-Feb-2026,30-Mar-2026,2140.0,PE,MANKIND,56.2,57,26.35,28.1,158400,27450,11475,2279.7
26-Feb-2026,30-Mar-2026,1960.0,PE,MANKIND,9.35,10.65,4.65,5.15,76725,20025,1125,2279.7
26-Feb-2026,30-Mar-2026,1760.0,PE,MANKIND,0,0,0,5,0,2250,0,2279.7
26-Feb-2026,30-Mar-2026,2120.0,PE,MANKIND,46.8,46.8,22.1,23.15,119025,24300,7875,2279.7
26-Feb-2026,30-Mar-2026,855.0,CE,MARICO,3.8,3.8,2.7,3.75,56400,66000,16800,805.75
26-Feb-2026,30-Mar-2026,870.0,CE,MARICO,2.15,2.15,1.75,1.9,51600,64800,3600,805.75
26-Feb-2026,30-Mar-2026,900.0,CE,MARICO,0.85,0.95,0.7,0.8,44400,174000,9600,805.75
26-Feb-2026,30-Mar-2026,865.0,CE,MARICO,3.05,3.05,2,2.5,20400,14400,14400,805.75
26-Feb-2026,30-Mar-2026,890.0,CE,MARICO,2.1,2.1,0.85,0.95,116400,96000,96000,805.75
26-Feb-2026,30-Mar-2026,860.0,CE,MARICO,2.8,3.1,2.5,3.05,72000,135600,27600,805.75
26-Feb-2026,30-Mar-2026,920.0,CE,MARICO,0,0,0,1.95,0,0,0,805.75
26-Feb-2026,30-Mar-2026,880.0,CE,MARICO,1.6,1.6,1,1.35,67200,124800,6000,805.75
26-Feb-2026,30-Mar-2026,850.0,CE,MARICO,4.2,4.7,3.4,4.3,139200,410400,-31200,805.75
26-Feb-2026,30-Mar-2026,910.0,CE,MARICO,0,0,0,1,0,1200,0,805.75
26-Feb-2026,30-Mar-2026,630.0,PE,MARICO,0,0,0,0.25,0,2400,0,805.75
26-Feb-2026,30-Mar-2026,750.0,PE,MARICO,2.1,2.5,1.85,1.9,138000,340800,-27600,805.75
26-Feb-2026,30-Mar-2026,755.0,PE,MARICO,0,0,0,30.35,0,0,0,805.75
26-Feb-2026,30-Mar-2026,730.0,PE,MARICO,1.15,1.15,1,1,2400,22800,-1200,805.75
26-Feb-2026,30-Mar-2026,740.0,PE,MARICO,1.75,1.75,1.3,1.35,26400,184800,1200,805.75
26-Feb-2026,30-Mar-2026,745.0,PE,MARICO,2.25,2.25,1.55,1.55,7200,6000,4800,805.75
26-Feb-2026,30-Mar-2026,685.0,PE,MARICO,0,0,0,7.85,0,6000,0,805.75
26-Feb-2026,30-Mar-2026,735.0,PE,MARICO,0,0,0,28.5,0,9600,0,805.75
26-Feb-2026,30-Mar-2026,690.0,PE,MARICO,0,0,0,0.15,0,3600,0,805.75
26-Feb-2026,30-Mar-2026,660.0,PE,MARICO,0,0,0,1.15,0,25200,0,805.75
26-Feb-2026,30-Mar-2026,720.0,PE,MARICO,1.15,1.15,0.7,0.75,24000,67200,-9600,805.75
